ANO_ELEICAO,NM_UE,DS_CARGO,NM_CANDIDATO,SG_PARTIDO,NR_IDADE_DATA_POSSE,CD_GENERO,DS_GENERO,DS_COR_RACA,VR_DESPESA_MAX_CAMPANHA
2020,SALGADINHO,VEREADOR,JANAÍNA VIEIRA DIONÍZIO DA SILVA,AVANTE,36,4,FEMININO,PARDA,12307.75
2020,TUPANATINGA,VEREADOR,ANA PAULA AUGUSTINHO,PATRIOTA,42,4,FEMININO,PARDA,39039.74
2020,IBIMIRIM,VEREADOR,JOSE ROBERTO PEREIRA DA SILVA,PODE,52,2,MASCULINO,PARDA,12307.75
2020,CHÃ GRANDE,VEREADOR,SEVERINO JOAQUIM DA SILVA,AVANTE,66,2,MASCULINO,BRANCA,42666.39
2020,OLINDA,VEREADOR,NEIDE DOS SANTOS MUNIZ,PATRIOTA,38,4,FEMININO,PARDA,105385.98
2020,ÁGUA PRETA,VEREADOR,CICERO JOSE DA SILVA,MDB,56,2,MASCULINO,PARDA,12307.75
2020,CARPINA,VEREADOR,SEVERINO GILLIARD DA SILVA,PDT,31,2,MASCULINO,PARDA,49954.88
2020,VERTENTES,VEREADOR,RINALDO FIDELIX DE SOUZA,PP,29,2,MASCULINO,PARDA,23466.51
2020,CARUARU,VEREADOR,NADJA NAYARA ALBUQUERQUE GUIMARÃES DE SOUSA,PP,34,4,FEMININO,BRANCA,149376.8
2020,ALTINHO,VEREADOR,LOURIVAL JOSÉ DA SILVA,PROS,62,2,MASCULINO,BRANCA,12307.75
2020,RIBEIRÃO,VEREADOR,AGENOR LUCCHESI CARNEIRO LEAO FILHO,PP,24,2,MASCULINO,BRANCA,12307.75
2020,PAUDALHO,VEREADOR,CLAUDENILSON DE LIMA,SOLIDARIEDADE,31,2,MASCULINO,PARDA,17845.22
2020,JABOATÃO DOS GUARARAPES,VEREADOR,JONISSON FRANCISCO DA SILVA,PT,38,2,MASCULINO,PRETA,138639.74
2020,RECIFE,VEREADOR,ALAN KARDEC ALVES DA SILVA,PT,55,2,MASCULINO,PRETA,1011149.65
2020,ARCOVERDE,VEREADOR,MARIA ADÉLIA FREIRE DE SIQUEIRA,PP,66,4,FEMININO,BRANCA,52266.32
2020,RECIFE,VEREADOR,GERMANA SOARES SAMPAIO DE LACERDA,PSC,47,4,FEMININO,BRANCA,1011149.65
2020,EXU,VEREADOR,ELENILTON GONÇALVES DA SILVA,DEM,51,2,MASCULINO,PARDA,12307.75
2020,TORITAMA,VEREADOR,LUZIANA DÉBORA VITORINO DOS SANTOS TAVARES,PP,27,4,FEMININO,BRANCA,12307.75
2020,ITAPISSUMA,VEREADOR,ELNATAN PEREIRA DOS SANTOS,CIDADANIA,54,2,MASCULINO,PARDA,19845.2
2020,LAGOA DO CARRO,VEREADOR,JOSÉ DOMINGOS DA SILVA,PSC,46,2,MASCULINO,PARDA,12307.75
2020,GAMELEIRA,VEREADOR,MARIA JOSÉ LARANJEIRA,PROS,62,4,FEMININO,PARDA,12307.75
2020,CORTÊS,VEREADOR,JOSÉ JURANDIR DA ROCHA,AVANTE,52,2,MASCULINO,BRANCA,12307.75
2020,CASINHAS,VEREADOR,ORLANDO OLIVEIRA DE SALES,MDB,51,2,MASCULINO,PRETA,12307.75
2020,LIMOEIRO,VEREADOR,GILSON ALVES DA SILVA,PSL,65,2,MASCULINO,BRANCA,27268.28
2020,OURICURI,VICE-PREFEITO,KATIANY DE ANDRADE NUNES,PSTU,28,4,FEMININO,BRANCA,-1
2020,CARUARU,VEREADOR,JOELMA DE MELO PEREIRA DO NASCIMENTO,PROS,36,4,FEMININO,PARDA,149376.8
2020,JABOATÃO DOS GUARARAPES,VEREADOR,NEUZA NECI DA CONCEIÇÃO,PROS,68,4,FEMININO,PARDA,138639.74
2020,GLÓRIA DO GOITÁ,VEREADOR,GILBERTO DE ARAÚJO DE SOUZA JUNIOR,PODE,45,2,MASCULINO,BRANCA,12307.75
2020,JABOATÃO DOS GUARARAPES,VEREADOR,JOÃO PAULO DIONISIO DA SILVA,PSL,35,2,MASCULINO,BRANCA,138639.74
2020,CARUARU,VEREADOR,FRANCISCO DE ASSIS GUEDES DA COSTA,PSD,36,2,MASCULINO,PRETA,149376.8
2020,SALGADINHO,VEREADOR,JEOSADAQUE BARBOSA SALGADO,MDB,51,2,MASCULINO,BRANCA,12307.75
2020,SANTA CRUZ DA BAIXA VERDE,VEREADOR,MARCOS ANTONIO DOS SANTOS FREIRES,PODE,27,2,MASCULINO,PARDA,12307.75
2020,CARNAÍBA,VEREADOR,VALDEMIR PEREIRA DA SILVA,DEM,36,2,MASCULINO,PARDA,12307.75
2020,RECIFE,VEREADOR,JADEVAL MANOEL DE LIMA,PSB,50,2,MASCULINO,PARDA,1011149.65
2020,SÃO JOAQUIM DO MONTE,VEREADOR,SEVERINO MANOEL DA SILVA,PSB,56,2,MASCULINO,PARDA,12307.75
2020,NAZARÉ DA MATA,VEREADOR,THIAGO HENRIQUE COSTA DE ALMEIDA,PSDB,33,2,MASCULINO,PARDA,31280.35
2020,AGRESTINA,VEREADOR,EMILIA ALVES FERNANDES,PSB,53,4,FEMININO,BRANCA,12307.75
2020,MARAIAL,VEREADOR,MARCOS GONÇALVES DA SILVA,PSD,38,2,MASCULINO,PARDA,12307.75
2020,LIMOEIRO,VEREADOR,LUCIANA CABRAL DE ARAÚJO,PROS,44,4,FEMININO,PARDA,27268.28
2020,ABREU E LIMA,VEREADOR,JULIERME FERREIRA MONTEIRO,PSC,46,2,MASCULINO,BRANCA,28533.15
2020,VENTUROSA,VEREADOR,ANTÔNIO RICARDO GALINDO CAVALCANTI,REPUBLICANOS,37,2,MASCULINO,PARDA,12307.75
2020,CALÇADO,VEREADOR,CLEIDSON ARNÓBIO DE FREITAS SILVA,PSD,28,2,MASCULINO,BRANCA,12307.75
2020,ARARIPINA,VEREADOR,FRANCISCO RONNIIELSON RODRIGUES DE OLIVEIRA,AVANTE,39,2,MASCULINO,PARDA,40319.73
2020,MORENO,VEREADOR,LUCIANO BERNARDINO SILVA,PSC,47,2,MASCULINO,PARDA,28106.48
2020,OLINDA,VEREADOR,GERSON PEREIRA DINIZ,PMB,47,2,MASCULINO,PARDA,105385.98
2020,BEZERROS,VEREADOR,GILSON ROGERIO DA SILVA,PTC,42,2,MASCULINO,PARDA,21247.87
2020,CARNAUBEIRA DA PENHA,VEREADOR,CHARLENE ALZIRA TORRES,AVANTE,36,4,FEMININO,BRANCA,12307.75
2020,BETÂNIA,VEREADOR,OSMAR ELIAS DA SILVA,DEM,53,2,MASCULINO,PARDA,12307.75
2020,CAMOCIM DE SÃO FÉLIX,VICE-PREFEITO,JÚLIO SEVERINO DO NASCIMENTO,PTC,40,2,MASCULINO,BRANCA,-1
2020,ÁGUA PRETA,VEREADOR,GENIVALDO SILVA DE OLIVEIRA,PSB,44,2,MASCULINO,PARDA,12307.75
2020,BELO JARDIM,VEREADOR,CLAUDEILSON SANTOS DE OLIVEIRA,PSB,39,2,MASCULINO,PARDA,30212.71
2020,BOM CONSELHO,VEREADOR,JOSÉ GOMES BARBOSA,PP,55,2,MASCULINO,BRANCA,25615.01
2020,CARPINA,VEREADOR,LUZINETE LOPES DA SILVA,DEM,54,4,FEMININO,PARDA,49954.88
2020,OLINDA,VEREADOR,MARIA SOCORRO MALTA DE LIMA,PSB,74,4,FEMININO,BRANCA,105385.98
2020,TACARATU,VEREADOR,ERTON FRANCISCO VIANA SERAFIM ARAÚJO,SOLIDARIEDADE,42,2,MASCULINO,BRANCA,12307.75
2020,JABOATÃO DOS GUARARAPES,VEREADOR,WARISTON CAVALCANTI CONSTANTINO DE ALMEIDA,PC do B,35,2,MASCULINO,PARDA,138639.74
2020,BUENOS AIRES,VEREADOR,EGÍDIO JOÃO CARNEIRO,PODE,43,2,MASCULINO,PRETA,12307.75
2020,CARUARU,VEREADOR,DAVI QUEIROZ DE LIRA,MDB,61,2,MASCULINO,BRANCA,149376.8
2020,RECIFE,VEREADOR,ELBÂNIA SEVERINA DOS SANTOS,PSL,47,4,FEMININO,PARDA,1011149.65
2020,PAULISTA,VEREADOR,EDIRCE EUGÊNIA CORREIA PINTO,MDB,60,4,FEMININO,BRANCA,55870.31
2020,FEIRA NOVA,PREFEITO,DANILSON CANDIDO GONZAGA,PSD,34,2,MASCULINO,BRANCA,157118.98
2020,BREJÃO,VEREADOR,GEIZANE FERREIRA CARDOSO,PSB,37,4,FEMININO,BRANCA,12307.75
2020,GOIANA,VEREADOR,JOSE ROMILDO PEREIRA,CIDADANIA,53,2,MASCULINO,PARDA,60903.05
2020,VITÓRIA DE SANTO ANTÃO,VEREADOR,ANDRÉIA PAULA FIRMINO ANDRADE,MDB,38,4,FEMININO,BRANCA,35930.43
2020,POÇÃO,VICE-PREFEITO,EVANE ALDA DE FREITAS AGUIAR,PODE,50,4,FEMININO,BRANCA,-1
2020,VERDEJANTE,VEREADOR,KELLY SIMIÃO SANTOS,PSC,40,4,FEMININO,PRETA,12307.75
2020,LIMOEIRO,VEREADOR,NELSON ERETIANO DA SILVA NETO,PSL,28,2,MASCULINO,BRANCA,27268.28
2020,VITÓRIA DE SANTO ANTÃO,PREFEITO,ANTONIO DE LEMOS VASCONCELOS NETO,DEM,57,2,MASCULINO,BRANCA,597144.07
2020,CABO DE SANTO AGOSTINHO,VEREADOR,GIOVANIA DE ALMEIDA MORAIS GUEDES,DC,45,2,MASCULINO,BRANCA,109902.99
2020,SÃO JOAQUIM DO MONTE,VEREADOR,PAULO ROBERTO DE LIMA,PSC,31,2,MASCULINO,BRANCA,12307.75
2020,OURICURI,VEREADOR,JENILDA MARIA LEITE DA SILVA,PT,48,4,FEMININO,PARDA,26120.37
2020,MIRANDIBA,VEREADOR,AURICLEBSON ANTONIO DE ARAUJO,PSD,28,2,MASCULINO,PRETA,12307.75
2020,SÃO LOURENÇO DA MATA,VEREADOR,ANA BEATRIZ DE OLIVEIRA NASCIMENTO,PC do B,19,4,FEMININO,BRANCA,18021.21
2020,ABREU E LIMA,VEREADOR,JARDEL BARBOSA GOMES,DEM,46,2,MASCULINO,BRANCA,28533.15
2020,GARANHUNS,VEREADOR,PEDRO JOSE DA SILVA JUNIOR,PP,34,2,MASCULINO,BRANCA,25872.46
2020,JABOATÃO DOS GUARARAPES,VEREADOR,INÁCIO SEVERINO DA SILVA,PMB,59,2,MASCULINO,PARDA,138639.74
2020,CAMARAGIBE,VEREADOR,ALBERES ESMERALDO DE SOUZA,PL,53,2,MASCULINO,PARDA,24175.84
2020,CANHOTINHO,VICE-PREFEITO,MARCO ANTÔNIO MAGALHÃES TORRES,PSC,50,2,MASCULINO,BRANCA,-1
2020,ITAQUITINGA,VEREADOR,VANGLÉSIA SILVA DE FREITAS,PV,26,4,FEMININO,BRANCA,12307.75
2020,GRAVATÁ,VEREADOR,IRANICE BATISTA DE LIMA,PSB,42,4,FEMININO,BRANCA,134612.46
2020,ILHA DE ITAMARACÁ,VEREADOR,VANUZA MARIA RAPOSO,PATRIOTA,52,4,FEMININO,PARDA,29696.26
2020,TIMBAÚBA,VEREADOR,SEVERINO MARQUES DE ARRUDA,PSOL,37,2,MASCULINO,BRANCA,45785.3
2020,SÃO BENTO DO UNA,VEREADOR,JAIR CORDEIRO DE VASCONCELOS,MDB,55,2,MASCULINO,PARDA,17226.56
2020,PRIMAVERA,VEREADOR,OZORIO VICENTE DA SILVA,PDT,43,2,MASCULINO,BRANCA,12307.75
2020,OROBÓ,VEREADOR,RAIMUNDO JANUARIO DA ROCHA,DEM,61,2,MASCULINO,PARDA,12307.75
2020,ANGELIM,PREFEITO,MARCIO DOUGLAS CAVALCANTI DUARTE,PSB,37,2,MASCULINO,BRANCA,123077.42
2020,SIRINHAÉM,VEREADOR,GLIBERSON ALUINO DOS REIS,PP,26,2,MASCULINO,PARDA,15268
2020,SANTA MARIA DO CAMBUCÁ,VEREADOR,VERA LUCIA DOS SANTOS DE LIMA,PC do B,53,4,FEMININO,BRANCA,12307.75
2020,ABREU E LIMA,VEREADOR,HEITON CAVALCANTI DE ABREU,CIDADANIA,33,2,MASCULINO,PARDA,28533.15
2020,CAMARAGIBE,VEREADOR,DENIVALDO FREIRE BASTOS,SOLIDARIEDADE,66,2,MASCULINO,BRANCA,24175.84
2020,PASSIRA,VEREADOR,SEVERINO JOÃO DA SILVA FILHO,PTB,60,2,MASCULINO,PARDA,12307.75
2020,TRACUNHAÉM,VEREADOR,MARIA DE LOURDES CONCEICAO SILVINO DA SILVA,MDB,41,4,FEMININO,PRETA,12307.75
2020,LAGOA DO CARRO,VEREADOR,OZANIA FRANCISCA DA SILVA,PP,46,4,FEMININO,PARDA,12307.75
2020,PALMEIRINA,VEREADOR,CLAUDION ROCHA DA SILVA,PSD,36,2,MASCULINO,BRANCA,12307.75
2020,JABOATÃO DOS GUARARAPES,VEREADOR,LUCIANO FRANCISCO DE SOUZA,PATRIOTA,43,2,MASCULINO,BRANCA,138639.74
2020,SÃO LOURENÇO DA MATA,VEREADOR,AMELIA LAURA PEIXE DA SILVA,SOLIDARIEDADE,45,4,FEMININO,BRANCA,18021.21
2020,GRAVATÁ,VEREADOR,LEONARDO COTTARD GIESTOSA,PTB,39,2,MASCULINO,BRANCA,134612.46
2020,CABROBÓ,VEREADOR,MARIA VIRLANE MOREIRA SARAIVA,MDB,44,4,FEMININO,PARDA,19969.47
2020,RECIFE,VEREADOR,MANUEL AIRES DE MOURA,UP,77,2,MASCULINO,PARDA,1011149.65
2020,CABO DE SANTO AGOSTINHO,VEREADOR,POLYANA MARIA FERREIRA,PTB,33,4,FEMININO,PARDA,109902.99
2020,PAULISTA,VEREADOR,GERALDO SEBASTIÃO DE MELO,PC do B,61,2,MASCULINO,BRANCA,55870.31
2020,SÃO JOAQUIM DO MONTE,VEREADOR,JOSÉ NILDO BEZERRA DA SILVA,MDB,53,2,MASCULINO,BRANCA,12307.75
2020,VITÓRIA DE SANTO ANTÃO,VEREADOR,RAFHAEL DE GUSMAO CAVALCANTI,PTC,40,2,MASCULINO,BRANCA,35930.43
2020,RECIFE,VEREADOR,FRANCISCO SOARES DA SILVA,PC do B,59,2,MASCULINO,PARDA,1011149.65
2020,SÃO CAITANO,VEREADOR,ANA FERREIRA DE ARAÚJO,PL,52,4,FEMININO,PRETA,41468.76
2020,TACARATU,VEREADOR,VANESSA LACERDA MELQUIADES,PSB,40,4,FEMININO,PARDA,12307.75
2020,ITAQUITINGA,VEREADOR,ROSIMARIO JANUARIO DE SOUZA FILHO,PTC,40,2,MASCULINO,BRANCA,12307.75
2020,CATENDE,VEREADOR,JOSE ADIELSON HENRIQUE DA SILVA,AVANTE,44,2,MASCULINO,PARDA,24617.75
2020,CAMOCIM DE SÃO FÉLIX,VEREADOR,LUCIANO JOSÉ DE MORAIS,PSD,43,2,MASCULINO,PARDA,27436.9
2020,CASINHAS,VEREADOR,MANOEL OLIVEIRA DO NASCIMENTO,PMN,63,2,MASCULINO,PARDA,12307.75
2020,IPOJUCA,VICE-PREFEITO,ELIAS SEVERO DA SILVA,PMB,33,2,MASCULINO,PARDA,-1
2020,PESQUEIRA,VEREADOR,ANA PAULA NOGUEIRA FERREIRA,PATRIOTA,37,4,FEMININO,PARDA,23077.95
2020,CARUARU,VEREADOR,ALLYSON CLAYTON GONÇALVES CUNHA DE LIMA,PSDB,41,2,MASCULINO,PARDA,149376.8
2020,CAMARAGIBE,VEREADOR,CREONTES SEVERINO DA SILVA,DC,33,2,MASCULINO,PARDA,24175.84
2020,ITAMBÉ,VEREADOR,SEVERINO BERNARDINO DA SILVA,PP,39,2,MASCULINO,PARDA,18481.16
2020,BREJO DA MADRE DE DEUS,VEREADOR,JUCELIO DE ARAUJO,SOLIDARIEDADE,25,2,MASCULINO,PARDA,33788.4
2020,EXU,PREFEITO,RAIMUNDO PINTO SARAIVA SOBRINHO,PSB,36,2,MASCULINO,PARDA,123077.42
2020,VERTENTES,VEREADOR,JOSÉ ROMERO MENDONÇA DE OLIVEIRA,REPUBLICANOS,36,2,MASCULINO,BRANCA,23466.51
2020,SÃO LOURENÇO DA MATA,VEREADOR,VANTUIR PANTA NETO,AVANTE,41,2,MASCULINO,PARDA,18021.21
2020,ITAQUITINGA,VEREADOR,LUZINETE HENRIQUE DOS SANTOS,PODE,67,4,FEMININO,PARDA,12307.75
2020,ABREU E LIMA,PREFEITO,FLÁVIO VIEIRA GADELHA DE ALBUQUERQUE,PSL,45,2,MASCULINO,BRANCA,250925.26
2020,CARNAÍBA,VEREADOR,JOSÉ NILTON SOUZA,PT,48,2,MASCULINO,PARDA,12307.75
2020,JUCATI,VEREADOR,JOSÉ JORGE DE MORAES,PSB,53,2,MASCULINO,PARDA,12307.75
2020,GOIANA,VEREADOR,MARIA DA CONCEICAO BELMIRO DA SILVA,CIDADANIA,51,4,FEMININO,PARDA,60903.05
2020,BREJO DA MADRE DE DEUS,VICE-PREFEITO,FRAILAN MOTA DA SILVA,PC do B,39,2,MASCULINO,BRANCA,-1
2020,OLINDA,VEREADOR,VANESSA GALVÃO DE ALMEIDA ROSAS,PROS,40,4,FEMININO,BRANCA,105385.98
2020,ARARIPINA,VEREADOR,JOSE LUCAS LIMA DELMONDES,PP,27,2,MASCULINO,PARDA,40319.73
2020,CAMARAGIBE,VEREADOR,GABRIEL DA SILVA ALVES,PSD,25,2,MASCULINO,PARDA,24175.84
2020,VITÓRIA DE SANTO ANTÃO,VEREADOR,MARIA ROBERTA DOS SANTOS,PSD,34,4,FEMININO,BRANCA,35930.43
2020,SÃO CAITANO,VEREADOR,MACIEL JOSÉ DA SILVA,PSD,26,2,MASCULINO,PARDA,41468.76
2020,PARANATAMA,VEREADOR,LUCIANO DOS SANTOS MACIEL,MDB,52,2,MASCULINO,PARDA,12307.75
2020,PAULISTA,PREFEITO,SEVERINO RAMOS DE SANTANA,PTB,72,2,MASCULINO,PARDA,1188459.34
2020,MARAIAL,VEREADOR,DIÉLITA MARIA DA SILVA,PSD,26,4,FEMININO,PARDA,12307.75
2020,PETROLINA,VEREADOR,KLEBYA LUCIANA BEZERRA VIEIRA,AVANTE,39,4,FEMININO,BRANCA,131218.52
2020,JABOATÃO DOS GUARARAPES,VEREADOR,WALTEMIR WANDERLEY DA SILVA,PRTB,49,2,MASCULINO,PARDA,138639.74
2020,IPOJUCA,VEREADOR,GIVANILDO FERREIRA DE LIMA,PMN,49,2,MASCULINO,BRANCA,106601.98
2020,MOREILÂNDIA,VEREADOR,FRANCISCO AGNALDO DE SOUZA,PDT,46,2,MASCULINO,PARDA,12307.75
2020,TRINDADE,VEREADOR,DENIS ALENCAR DE SOUSA,PP,33,2,MASCULINO,PARDA,12307.75
2020,ARARIPINA,VEREADOR,RANILSON ROMAO DA SILVA,MDB,48,2,MASCULINO,PARDA,40319.73
2020,BREJINHO,VEREADOR,JOSE GILVANES LIMEIRA,PSB,40,2,MASCULINO,PARDA,12307.75
2020,GOIANA,VEREADOR,EDUARDO JOSÉ DA SILVA,DEM,40,2,MASCULINO,PRETA,60903.05
2020,SÃO CAITANO,VEREADOR,ANA PAULA FELIX COSTA,PSB,50,4,FEMININO,BRANCA,41468.76
2020,IGARASSU,VEREADOR,MARCOS ANTÔNIO PEREIRA JUNIOR,PSB,24,2,MASCULINO,PARDA,39466.41
2020,LAJEDO,VEREADOR,MARIA JOSÉ MENDONÇA DE MORAES,DEM,75,4,FEMININO,BRANCA,19050.54
2020,SIRINHAÉM,VEREADOR,JOSÉ ROMOALDO DA SILVA JUNIOR,PSL,47,2,MASCULINO,PARDA,15268
2020,XEXÉU,VEREADOR,JACKSON GOMES DA SILVA,PSC,36,2,MASCULINO,PARDA,12307.75
2020,PETROLÂNDIA,VEREADOR,JESUS ANTÔNIO DE SOUZA,PSL,57,2,MASCULINO,PARDA,12307.75
2020,IGARASSU,VEREADOR,NAATE GOMES DOS SANTOS,CIDADANIA,49,2,MASCULINO,PRETA,39466.41
2020,GAMELEIRA,VEREADOR,MARILEIDE MELO BARROS VIEIRA,PSB,38,4,FEMININO,BRANCA,12307.75
2020,NAZARÉ DA MATA,VEREADOR,JOSÉ PEDRO DA SILVA,PT,52,2,MASCULINO,PRETA,31280.35
2020,JOAQUIM NABUCO,VEREADOR,LUZINETE MARIA DA SILVA,PSB,41,4,FEMININO,PRETA,12307.75
2020,BUENOS AIRES,VEREADOR,CLAUDILANE ANDRÉIA ARAÚJO DA SILVA,PODE,28,4,FEMININO,PRETA,12307.75
2020,VICÊNCIA,PREFEITO,FRANCISCO MENDES DA SILVA,PRTB,40,2,MASCULINO,PRETA,203318.69
2020,RECIFE,VEREADOR,DAVI BERNARDO MUNIZ,PSB,39,2,MASCULINO,PARDA,1011149.65
2020,RECIFE,VEREADOR,MAURILIO MUNIZ DA SILVA,PSB,53,2,MASCULINO,BRANCA,1011149.65
2020,AGRESTINA,VEREADOR,DIEGO SOARES BARROS,PP,25,2,MASCULINO,BRANCA,12307.75
2020,LAJEDO,VEREADOR,ARTUR ÁLEF PEREIRA DA SILVA,PSB,24,2,MASCULINO,PARDA,19050.54
2020,TUPANATINGA,VEREADOR,MARIA DE FATIMA OLIVEIRA FRANCISCO,PT,51,4,FEMININO,PARDA,39039.74
2020,SURUBIM,VEREADOR,SEVERINO JOSE DOS SANTOS FILHO,PT,52,2,MASCULINO,PARDA,19298.33
2020,RECIFE,VEREADOR,EDUARDO MOURA KOURY,PDT,50,2,MASCULINO,BRANCA,1011149.65
2020,EXU,VEREADOR,JOÃO ROBERTO FONTES SARAIVA,PSL,43,2,MASCULINO,BRANCA,12307.75
2020,OLINDA,VEREADOR,EUCLIDES DOS SANTOS FILHO,PDT,61,2,MASCULINO,PRETA,105385.98
2020,TABIRA,VEREADOR,MARLENE LEITE GOMES SOUZA,REDE,42,4,FEMININO,BRANCA,12307.75
2020,IGARASSU,VEREADOR,GILDO FERREIRA BRANDÃO,PODE,47,2,MASCULINO,PARDA,39466.41
2020,QUIXABA,VEREADOR,MARCELO ANTONIO MACIEL,AVANTE,50,2,MASCULINO,PARDA,12307.75
2020,OLINDA,VEREADOR,ALMIR BARBOSA DA CUNHA SOBRINHO,PSOL,27,2,MASCULINO,BRANCA,105385.98
2020,MACHADOS,VEREADOR,JOSEFA EDINETE GOMES DA SILVA,PL,38,4,FEMININO,PARDA,12307.75
2020,RECIFE,VEREADOR,RAUL HENRIQUE BARRETO LINS JUNIOR,NOVO,37,2,MASCULINO,BRANCA,1011149.65
2020,ESCADA,VEREADOR,FERNANDO IRAPUA CANTUARIA DE SOUSA,PSDB,57,2,MASCULINO,PRETA,12307.75
2020,RIBEIRÃO,VEREADOR,KLETO MARNEY DE AZEVEDO,PMN,34,2,MASCULINO,PARDA,12307.75
2020,RIBEIRÃO,VEREADOR,LAERCIO DA SILVA LIMA,PMN,55,2,MASCULINO,PARDA,12307.75
2020,RECIFE,VEREADOR,SERGIO JOSE LEAL GUSMÃO,CIDADANIA,62,2,MASCULINO,BRANCA,1011149.65
2020,IGARASSU,VEREADOR,MICHELLE LIRA DA SILVA DUARTE,PSL,41,4,FEMININO,BRANCA,39466.41
2020,SERRITA,VEREADOR,FRANCISCA FERREIRA DE SOUZA,DEM,45,4,FEMININO,PARDA,12307.75
2020,SIRINHAÉM,VEREADOR,SANDRO BANDEIRA DE ALMEIDA,PSC,51,2,MASCULINO,BRANCA,15268
2020,SANTA CRUZ DO CAPIBARIBE,VEREADOR,DOUGLAS DA SILVA SOUZA,PC do B,38,2,MASCULINO,SEM INFORMAÇÃO,43192.26
2020,RECIFE,VEREADOR,HOSANA GUILHERME DOS SANTOS,PSL,51,4,FEMININO,PRETA,1011149.65
2020,JABOATÃO DOS GUARARAPES,VEREADOR,EDILSON VIEIRA DA SILVA,PSC,42,2,MASCULINO,PARDA,138639.74
2020,PAULISTA,VEREADOR,JOSUÉ DE LIRA SILVA,PMB,51,2,MASCULINO,PARDA,55870.31
2020,CAMARAGIBE,VEREADOR,ACRECIA ALVES MILITÃO,SOLIDARIEDADE,40,4,FEMININO,PRETA,24175.84
2020,QUIPAPÁ,VEREADOR,EDERVAL SOARES TRAJANO DA SILVA,PSB,49,2,MASCULINO,BRANCA,51545.27
2020,GARANHUNS,VEREADOR,DAMASIO CARDOSO DE FARIAS,PSB,51,2,MASCULINO,PRETA,25872.46
2020,BREJO DA MADRE DE DEUS,VICE-PREFEITO,WAGNER RUFINO DA SILVA,PSOL,26,2,MASCULINO,PARDA,-1
2020,GARANHUNS,VEREADOR,PAULO MARCELO DA SILVA,CIDADANIA,36,2,MASCULINO,PARDA,25872.46
2020,OURICURI,VEREADOR,JOSE SILVA DE OLIVEIRA,PRTB,30,2,MASCULINO,PARDA,26120.37
2020,CAMARAGIBE,VEREADOR,JEAN CAVALCANTI SILVA,PATRIOTA,52,2,MASCULINO,PARDA,24175.84
2020,GRAVATÁ,VEREADOR,JOSÉ GUSTAVO GOMES DOS SANTOS,PV,57,2,MASCULINO,BRANCA,134612.46
2020,ABREU E LIMA,VEREADOR,EDEN PEDRO DE LIMA,PDT,37,2,MASCULINO,BRANCA,28533.15
2020,SÃO CAITANO,VEREADOR,ERIVAN CARLOS GUALBERTO CLIMACO,REPUBLICANOS,47,2,MASCULINO,BRANCA,41468.76
2020,SALGUEIRO,VEREADOR,MARIA ZELIA PARENTE CRUZ,PT,42,4,FEMININO,BRANCA,30058.47
2020,PETROLINA,VEREADOR,JOSÉ ELTON DE SOUZA REIS,AVANTE,52,2,MASCULINO,PARDA,131218.52
2020,ABREU E LIMA,VEREADOR,SIDNEY FERREIRA DE OLIVEIRA,PTC,39,2,MASCULINO,BRANCA,28533.15
2020,RECIFE,VEREADOR,FABIANO FERRAZ,AVANTE,40,2,MASCULINO,BRANCA,1011149.65
2020,MORENO,VEREADOR,ORLANDO CÂNDIDO DA SILVA,PATRIOTA,38,2,MASCULINO,PARDA,28106.48
2020,RECIFE,VEREADOR,RAIMUNDA CAVALCANTE,PSL,75,4,FEMININO,BRANCA,1011149.65
2020,GRAVATÁ,VEREADOR,JUAREZ INOCÊNCIO FERREIRA,PSD,61,2,MASCULINO,PARDA,134612.46
2020,JABOATÃO DOS GUARARAPES,VEREADOR,LUCIO JOSE FERREIRA DE VASCONCELOS,PTB,56,2,MASCULINO,BRANCA,138639.74
2020,BOM CONSELHO,VEREADOR,ROSIVALDO CAMELO DA SILVA,PP,41,2,MASCULINO,PARDA,25615.01
2020,JABOATÃO DOS GUARARAPES,VEREADOR,FERNANDO MOREIRA DE LIMA,PRTB,48,2,MASCULINO,PARDA,138639.74
2020,CARPINA,VEREADOR,MARIA DO SOCORRO LIMA DIAS DUTRA,PTC,55,4,FEMININO,BRANCA,49954.88
2020,JABOATÃO DOS GUARARAPES,VEREADOR,JOSENILDO LOURENÇO DE MENEZES,CIDADANIA,48,2,MASCULINO,BRANCA,138639.74
2020,IPOJUCA,VEREADOR,KLEBSON JOSE CONSTANTINO,PDT,31,2,MASCULINO,PARDA,106601.98
2020,SURUBIM,PREFEITO,ANA CÉLIA CABRAL DE FARIAS,PSB,61,4,FEMININO,BRANCA,262810.9
2020,FLORESTA,VEREADOR,CIRO FERRAZ PEREIRA,CIDADANIA,46,2,MASCULINO,BRANCA,18495.3
2020,BODOCÓ,VEREADOR,CIDE BATISTA CUNHA,PSB,62,2,MASCULINO,SEM INFORMAÇÃO,17484.14
2020,JAQUEIRA,VEREADOR,DIANE RODRIGUES DA SILVA,PSD,37,4,FEMININO,PARDA,12307.75
2020,SANTA MARIA DA BOA VISTA,VICE-PREFEITO,CICERO RODRIGUES DOS SANTOS,PSOL,41,2,MASCULINO,PRETA,-1
2020,JOÃO ALFREDO,VEREADOR,JOANA D ARC GOMES DA SILVA FERREIRA,PSB,44,4,FEMININO,PARDA,22517.19
